date,return
1992-02-17 00:00:00+00:00,0.00028199999999999997
1992-02-18 00:00:00+00:00,0.054226
1992-02-19 00:00:00+00:00,0.015722
1992-02-20 00:00:00+00:00,0.016295999999999998
1992-02-21 00:00:00+00:00,0.009282
1992-02-24 00:00:00+00:00,0.002904
1992-02-25 00:00:00+00:00,0.006672
1992-02-26 00:00:00+00:00,0.005358000000000001
1992-02-27 00:00:00+00:00,0.004236
1992-02-28 00:00:00+00:00,0.0068720000000000005
1992-03-02 00:00:00+00:00,0.005326999999999999
1992-03-03 00:00:00+00:00,0.0057399999999999994
1992-03-05 00:00:00+00:00,0.008862
1992-03-06 00:00:00+00:00,0.004841
1992-03-09 00:00:00+00:00,0.005359
1992-03-10 00:00:00+00:00,0.004334
1992-03-11 00:00:00+00:00,0.003485
1992-03-12 00:00:00+00:00,0.0030719999999999996
1992-03-13 00:00:00+00:00,-0.001598
1992-03-16 00:00:00+00:00,0.001974
1992-03-17 00:00:00+00:00,0.0020499999999999997
1992-03-18 00:00:00+00:00,0.001992
1992-03-19 00:00:00+00:00,0.000477
1992-03-20 00:00:00+00:00,0.001988
1992-03-23 00:00:00+00:00,0.0029620000000000002
1992-03-24 00:00:00+00:00,0.00058
1992-03-25 00:00:00+00:00,-0.001687
1992-03-26 00:00:00+00:00,0.003749
1992-03-27 00:00:00+00:00,0.004234
1992-03-30 00:00:00+00:00,0.002828
1992-03-31 00:00:00+00:00,0.00047
1992-04-01 00:00:00+00:00,0.000392
1992-04-02 00:00:00+00:00,0.000809
1992-04-03 00:00:00+00:00,0.001121
1992-04-06 00:00:00+00:00,0.000912
1992-04-07 00:00:00+00:00,0.000781
1992-04-08 00:00:00+00:00,0.0014039999999999999
1992-04-09 00:00:00+00:00,-0.0016619999999999998
1992-04-10 00:00:00+00:00,0.000546
1992-04-13 00:00:00+00:00,0.025575999999999998
1992-04-14 00:00:00+00:00,0.026104
1992-04-15 00:00:00+00:00,0.016326
1992-04-16 00:00:00+00:00,0.01011
1992-04-17 00:00:00+00:00,0.010081
1992-04-20 00:00:00+00:00,-0.001453
1992-04-21 00:00:00+00:00,-0.009804
1992-04-22 00:00:00+00:00,-0.026595
1992-04-23 00:00:00+00:00,0.018758999999999998
1992-04-24 00:00:00+00:00,0.014866999999999998
1992-04-27 00:00:00+00:00,0.027407
1992-04-28 00:00:00+00:00,0.02812
1992-04-29 00:00:00+00:00,0.017041
1992-04-30 00:00:00+00:00,0.002963
1992-05-04 00:00:00+00:00,0.019838
1992-05-05 00:00:00+00:00,-0.010412
1992-05-06 00:00:00+00:00,0.0027069999999999998
1992-05-07 00:00:00+00:00,0.012074
1992-05-08 00:00:00+00:00,0.032102
1992-05-12 00:00:00+00:00,0.08975899999999999
1992-05-13 00:00:00+00:00,0.016373
1992-05-14 00:00:00+00:00,0.019771
1992-05-15 00:00:00+00:00,0.041883
1992-05-18 00:00:00+00:00,0.050343
1992-05-19 00:00:00+00:00,0.048882
1992-05-20 00:00:00+00:00,0.031869
1992-05-21 00:00:00+00:00,1.106808
1992-05-22 00:00:00+00:00,0.055751999999999996
1992-05-25 00:00:00+00:00,0.061672000000000005
1992-05-26 00:00:00+00:00,-0.08766600000000001
1992-05-27 00:00:00+00:00,-0.085189
1992-05-28 00:00:00+00:00,-0.024382
1992-05-29 00:00:00+00:00,0.064747
1992-06-01 00:00:00+00:00,-0.043829
1992-06-02 00:00:00+00:00,-0.03612
1992-06-03 00:00:00+00:00,-0.07406399999999999
1992-06-04 00:00:00+00:00,0.044273999999999994
1992-06-05 00:00:00+00:00,0.0017480000000000002
1992-06-08 00:00:00+00:00,-0.011122
1992-06-09 00:00:00+00:00,0.030752
1992-06-10 00:00:00+00:00,0.05528400000000001
1992-06-11 00:00:00+00:00,-0.007567000000000001
1992-06-12 00:00:00+00:00,-0.0054269999999999995
1992-06-15 00:00:00+00:00,0.000121
1992-06-16 00:00:00+00:00,-0.004525
1992-06-17 00:00:00+00:00,0.002895
1992-06-18 00:00:00+00:00,7.3e-05
1992-06-19 00:00:00+00:00,0.003454
1992-06-22 00:00:00+00:00,-0.0011070000000000001
1992-06-23 00:00:00+00:00,-0.010006
1992-06-24 00:00:00+00:00,-0.006961
1992-06-25 00:00:00+00:00,0.007841
1992-06-26 00:00:00+00:00,0.004114
1992-06-29 00:00:00+00:00,0.004463
1992-06-30 00:00:00+00:00,0.019086000000000002
1992-07-01 00:00:00+00:00,0.007752
1992-07-02 00:00:00+00:00,-0.002561
1992-07-03 00:00:00+00:00,0.002995
1992-07-06 00:00:00+00:00,0.012044999999999998
1992-07-07 00:00:00+00:00,0.004997
1992-07-08 00:00:00+00:00,-0.018434
1992-07-09 00:00:00+00:00,-0.005547
1992-07-10 00:00:00+00:00,0.008586
1992-07-13 00:00:00+00:00,-0.045741
1992-07-14 00:00:00+00:00,-0.020709999999999996
1992-07-15 00:00:00+00:00,-0.0056240000000000005
1992-07-16 00:00:00+00:00,0.017111
1992-07-17 00:00:00+00:00,-0.001756
1992-07-20 00:00:00+00:00,-0.023415
1992-07-21 00:00:00+00:00,-0.01537
1992-07-22 00:00:00+00:00,-0.046698
1992-07-23 00:00:00+00:00,-0.020540000000000003
1992-07-24 00:00:00+00:00,0.132792
1992-07-27 00:00:00+00:00,0.008969
1992-07-28 00:00:00+00:00,-0.039825
1992-07-29 00:00:00+00:00,-0.015817
1992-07-30 00:00:00+00:00,-0.031042
1992-07-31 00:00:00+00:00,-0.005724
1992-08-03 00:00:00+00:00,-0.020609000000000002
1992-08-04 00:00:00+00:00,0.004128
1992-08-05 00:00:00+00:00,-0.02416
1992-08-06 00:00:00+00:00,-0.010863000000000001
1992-08-07 00:00:00+00:00,0.0025009999999999998
1992-08-10 00:00:00+00:00,-0.044523
1992-08-11 00:00:00+00:00,-0.112789
1992-08-12 00:00:00+00:00,-0.101956
1992-08-13 00:00:00+00:00,0.09698499999999999
1992-08-14 00:00:00+00:00,0.010198
1992-08-17 00:00:00+00:00,0.102049
1992-08-18 00:00:00+00:00,-0.006588
1992-08-19 00:00:00+00:00,0.007566000000000001
1992-08-20 00:00:00+00:00,-0.007579
1992-08-21 00:00:00+00:00,-0.018138
1992-08-24 00:00:00+00:00,-0.03764
1992-08-25 00:00:00+00:00,-0.039714
1992-08-26 00:00:00+00:00,0.035110999999999996
1992-08-27 00:00:00+00:00,-0.015084
1992-08-28 00:00:00+00:00,-0.013185
1992-08-31 00:00:00+00:00,-0.033742
1992-09-01 00:00:00+00:00,0.003235
1992-09-02 00:00:00+00:00,-0.048695
1992-09-03 00:00:00+00:00,-0.029014
1992-09-04 00:00:00+00:00,-0.013319000000000001
1992-09-07 00:00:00+00:00,-0.072102
1992-09-08 00:00:00+00:00,-0.091031
